model-1578457242,1578457497.614,0.87,0.108,0.75,0.1815,11
model-1578457242,1578457497.705,0.87,0.1095,0.78,0.1736,11
model-1578457242,1578457497.804,0.87,0.0916,0.78,0.1731,11
model-1578457242,1578457497.896,0.91,0.0639,0.77,0.1776,11
model-1578457242,1578457497.99,0.89,0.0906,0.77,0.1774,11
model-1578457242,1578457498.082,0.89,0.1053,0.78,0.1703,11
model-1578457242,1578457498.175,0.84,0.1242,0.8,0.159,11
model-1578457242,1578457498.267,0.89,0.0839,0.8,0.1556,11
model-1578457242,1578457498.36,0.86,0.1015,0.78,0.1578,11
model-1578457242,1578457498.453,0.86,0.0998,0.77,0.1692,11
model-1578457242,1578457498.544,0.85,0.1063,0.73,0.1855,11
model-1578457242,1578457498.635,0.86,0.0963,0.73,0.1858,11
model-1578457242,1578457498.727,0.87,0.087,0.73,0.1784,11
model-1578457242,1578457498.818,0.84,0.0951,0.76,0.1778,11
model-1578457242,1578457498.916,0.84,0.1185,0.74,0.191,11
model-1578457242,1578457499.008,0.87,0.1076,0.74,0.2089,11
model-1578457242,1578457499.099,0.85,0.0937,0.74,0.2136,11
model-1578457242,1578457499.19,0.85,0.1048,0.73,0.2058,11
model-1578457242,1578457499.283,0.83,0.1245,0.7,0.1936,11
model-1578457242,1578457499.377,0.81,0.1371,0.74,0.1791,11
model-1578457242,1578457499.479,0.9,0.0933,0.74,0.1796,11
model-1578457242,1578457499.57,0.9,0.0731,0.74,0.1863,11
model-1578457242,1578457499.662,0.83,0.1453,0.72,0.1907,11
model-1578457242,1578457499.754,0.84,0.1166,0.71,0.1897,11
model-1578457242,1578457499.847,0.9,0.0881,0.76,0.1852,11
model-1578457242,1578457499.94,0.87,0.0841,0.74,0.1822,11
model-1578457242,1578457500.033,0.88,0.0768,0.73,0.184,11
model-1578457242,1578457500.124,0.86,0.1011,0.7,0.1953,11
model-1578457242,1578457500.22,0.93,0.0651,0.71,0.2118,11
model-1578457242,1578457500.317,0.87,0.1047,0.73,0.2229,11
model-1578457242,1578457500.412,0.88,0.0946,0.69,0.2252,11
model-1578457242,1578457500.511,0.82,0.1377,0.75,0.2149,11
model-1578457242,1578457500.603,0.85,0.1128,0.73,0.2053,11
model-1578457242,1578457500.694,0.9,0.0775,0.71,0.2166,11
model-1578457242,1578457500.791,0.9,0.0773,0.68,0.231,11
model-1578457242,1578457500.885,0.89,0.0851,0.67,0.2316,11
model-1578457242,1578457500.977,0.81,0.1443,0.71,0.2125,11
model-1578457242,1578457501.069,0.91,0.0845,0.71,0.2016,11
model-1578457242,1578457501.161,0.81,0.1366,0.76,0.2114,11
model-1578457242,1578457501.253,0.9,0.0729,0.75,0.2287,11
model-1578457242,1578457501.347,0.86,0.1069,0.73,0.2297,11
model-1578457242,1578457501.44,0.85,0.1081,0.72,0.22,11
model-1578457242,1578457501.535,0.86,0.1003,0.72,0.207,11
model-1578457242,1578457501.629,0.8,0.1539,0.73,0.1937,11
model-1578457242,1578457501.722,0.89,0.0861,0.69,0.2109,11
model-1578457242,1578457501.814,0.88,0.1121,0.68,0.236,11
model-1578457242,1578457501.91,0.85,0.1171,0.68,0.2476,11
model-1578457242,1578457502.002,0.79,0.1533,0.67,0.2422,11
model-1578457242,1578457502.099,0.86,0.1327,0.67,0.2286,11
model-1578457242,1578457502.209,0.76,0.1466,0.69,0.207,11
model-1578457242,1578457502.312,0.8,0.1391,0.71,0.1932,11
model-1578457242,1578457502.429,0.91,0.0596,0.78,0.1982,11
model-1578457242,1578457502.523,0.89,0.0796,0.72,0.2207,11
model-1578457242,1578457502.615,0.83,0.1146,0.71,0.235,11
model-1578457242,1578457502.712,0.82,0.1403,0.7,0.2371,11
model-1578457242,1578457502.803,0.82,0.1538,0.71,0.2225,11
model-1578457242,1578457502.896,0.74,0.1746,0.72,0.1933,11
model-1578457242,1578457502.998,0.85,0.1059,0.79,0.171,11
model-1578457242,1578457503.113,0.89,0.0849,0.73,0.1859,11
model-1578457242,1578457503.208,0.85,0.1232,0.69,0.2115,11
model-1578457242,1578457503.305,0.78,0.187,0.69,0.2155,11
model-1578457242,1578457503.399,0.83,0.117,0.69,0.206,11
model-1578457242,1578457503.491,0.69,0.2187,0.71,0.1825,11
model-1578457242,1578457503.589,0.86,0.1106,0.77,0.1723,11
model-1578457242,1578457503.682,0.86,0.0923,0.74,0.1818,11
model-1578457242,1578457503.773,0.91,0.0843,0.72,0.2007,11
model-1578457242,1578457503.869,0.84,0.1053,0.73,0.2089,11
model-1578457242,1578457503.965,0.84,0.1271,0.73,0.2087,11
model-1578457242,1578457504.068,0.81,0.1252,0.73,0.2027,11
model-1578457242,1578457504.16,0.81,0.14,0.74,0.2006,11
model-1578457242,1578457504.251,0.85,0.0929,0.66,0.2127,11
model-1578457242,1578457504.344,0.89,0.0798,0.68,0.2407,11
model-1578457242,1578457504.436,0.8,0.1421,0.64,0.2639,11
model-1578457242,1578457504.527,0.79,0.1402,0.63,0.266,11
model-1578457242,1578457504.619,0.78,0.1783,0.66,0.2482,11
model-1578457242,1578457504.711,0.84,0.1223,0.69,0.2221,11
model-1578457242,1578457504.802,0.92,0.0605,0.71,0.2059,11
model-1578457242,1578457504.895,0.87,0.0869,0.7,0.2017,11
model-1578457242,1578457504.999,0.85,0.1017,0.72,0.206,11
model-1578457242,1578457505.095,0.87,0.1016,0.71,0.2118,11
model-1578457242,1578457505.2,0.88,0.0856,0.73,0.2155,11
model-1578457242,1578457505.295,0.88,0.0839,0.73,0.2148,11
model-1578457242,1578457505.395,0.84,0.1292,0.75,0.2096,11
model-1578457242,1578457505.486,0.88,0.0758,0.74,0.2031,11
model-1578457242,1578457505.58,0.86,0.1172,0.73,0.1987,11
model-1578457242,1578457505.672,0.91,0.0845,0.71,0.1976,11
model-1578457242,1578457505.764,0.9,0.085,0.69,0.1972,11
model-1578457242,1578457505.855,0.87,0.0781,0.69,0.1971,11
model-1578457242,1578457505.95,0.91,0.0787,0.71,0.1982,11
model-1578457242,1578457506.041,0.93,0.0528,0.75,0.201,11
model-1578457242,1578457506.135,0.91,0.0661,0.73,0.2047,11
model-1578457242,1578457506.227,0.88,0.0988,0.74,0.2095,11
model-1578457242,1578457506.326,0.89,0.0855,0.71,0.2131,11
model-1578457242,1578457506.417,0.84,0.1073,0.72,0.2138,11
model-1578457242,1578457506.522,0.82,0.1172,0.71,0.2113,11
model-1578457242,1578457506.615,0.88,0.1024,0.71,0.2099,11
model-1578457242,1578457506.708,0.92,0.054,0.69,0.2085,11
model-1578457242,1578457506.803,0.91,0.0689,0.7,0.2068,11
model-1578457242,1578457506.903,0.91,0.0728,0.72,0.2053,11
model-1578457242,1578457506.994,0.85,0.0951,0.72,0.2036,11
model-1578457242,1578457507.085,0.9,0.0811,0.73,0.2011,11
model-1578457242,1578457507.152,0.9,0.0988,0.74,0.1996,11
model-1578457242,1578457507.25,0.85,0.1157,0.76,0.2009,12
model-1578457242,1578457507.343,0.93,0.046,0.75,0.2048,12
model-1578457242,1578457507.448,0.91,0.0652,0.74,0.2102,12
model-1578457242,1578457507.546,0.89,0.0976,0.72,0.2124,12
model-1578457242,1578457507.645,0.88,0.0943,0.74,0.2097,12
model-1578457242,1578457507.736,0.86,0.1078,0.75,0.2011,12
model-1578457242,1578457507.827,0.87,0.1023,0.75,0.1929,12
model-1578457242,1578457507.922,0.84,0.1158,0.77,0.1857,12
model-1578457242,1578457508.013,0.92,0.069,0.79,0.1788,12
model-1578457242,1578457508.131,0.91,0.0854,0.77,0.1744,12
model-1578457242,1578457508.224,0.83,0.1096,0.76,0.1669,12
model-1578457242,1578457508.319,0.83,0.1037,0.77,0.1605,12
model-1578457242,1578457508.412,0.9,0.0744,0.77,0.1616,12
model-1578457242,1578457508.503,0.89,0.0839,0.76,0.1772,12
model-1578457242,1578457508.608,0.88,0.0862,0.71,0.1968,12
model-1578457242,1578457508.703,0.89,0.0812,0.69,0.2128,12
model-1578457242,1578457508.794,0.84,0.1236,0.69,0.2184,12
model-1578457242,1578457508.886,0.87,0.0832,0.71,0.2153,12
model-1578457242,1578457508.977,0.81,0.1432,0.72,0.1976,12
model-1578457242,1578457509.069,0.89,0.0893,0.75,0.1788,12
model-1578457242,1578457509.161,0.84,0.1115,0.78,0.1674,12
model-1578457242,1578457509.254,0.9,0.0924,0.74,0.1676,12
model-1578457242,1578457509.347,0.9,0.0691,0.75,0.1723,12
model-1578457242,1578457509.447,0.86,0.1002,0.74,0.1788,12
model-1578457242,1578457509.537,0.86,0.0904,0.72,0.1832,12
model-1578457242,1578457509.634,0.91,0.0723,0.71,0.1863,12
model-1578457242,1578457509.725,0.92,0.0671,0.72,0.1846,12
model-1578457242,1578457509.816,0.88,0.089,0.78,0.179,12
model-1578457242,1578457509.911,0.91,0.0727,0.77,0.1761,12
model-1578457242,1578457510.003,0.89,0.0872,0.77,0.1778,12
model-1578457242,1578457510.095,0.92,0.07,0.76,0.1809,12
model-1578457242,1578457510.196,0.91,0.0636,0.74,0.1834,12
model-1578457242,1578457510.289,0.88,0.0893,0.73,0.1861,12
model-1578457242,1578457510.384,0.85,0.0992,0.74,0.1889,12
model-1578457242,1578457510.476,0.84,0.1188,0.76,0.1926,12
model-1578457242,1578457510.577,0.9,0.1048,0.73,0.1995,12
model-1578457242,1578457510.668,0.88,0.0973,0.73,0.2017,12
model-1578457242,1578457510.76,0.86,0.109,0.74,0.2025,12
model-1578457242,1578457510.851,0.86,0.1136,0.74,0.1985,12
model-1578457242,1578457510.946,0.87,0.0878,0.72,0.2014,12
model-1578457242,1578457511.039,0.91,0.0743,0.7,0.2115,12
model-1578457242,1578457511.131,0.86,0.1243,0.72,0.2091,12
model-1578457242,1578457511.223,0.82,0.1201,0.72,0.204,12
model-1578457242,1578457511.321,0.91,0.0849,0.72,0.2053,12
model-1578457242,1578457511.413,0.86,0.1071,0.71,0.2061,12
model-1578457242,1578457511.512,0.86,0.1069,0.72,0.2064,12
model-1578457242,1578457511.603,0.85,0.1225,0.73,0.2029,12
model-1578457242,1578457511.702,0.85,0.1155,0.74,0.1998,12
model-1578457242,1578457511.793,0.85,0.1116,0.75,0.1943,12
model-1578457242,1578457511.887,0.88,0.0882,0.76,0.1883,12
model-1578457242,1578457511.978,0.87,0.0917,0.77,0.1853,12
model-1578457242,1578457512.07,0.91,0.072,0.74,0.1838,12
model-1578457242,1578457512.16,0.9,0.0726,0.77,0.1814,12
model-1578457242,1578457512.252,0.92,0.0579,0.76,0.1801,12
model-1578457242,1578457512.346,0.82,0.1151,0.75,0.1782,12
model-1578457242,1578457512.439,0.88,0.0957,0.78,0.1748,12
model-1578457242,1578457512.53,0.89,0.0981,0.78,0.1733,12
model-1578457242,1578457512.623,0.86,0.1025,0.76,0.1706,12
model-1578457242,1578457512.715,0.89,0.0849,0.77,0.1679,12
model-1578457242,1578457512.805,0.88,0.0817,0.73,0.167,12
model-1578457242,1578457512.897,0.96,0.0338,0.73,0.1646,12
model-1578457242,1578457512.989,0.91,0.0721,0.75,0.1617,12
model-1578457242,1578457513.085,0.94,0.0817,0.76,0.1591,12
model-1578457242,1578457513.194,0.92,0.0617,0.76,0.1574,12
model-1578457242,1578457513.286,0.88,0.1019,0.77,0.1575,12
model-1578457242,1578457513.382,0.89,0.0772,0.76,0.1584,12
model-1578457242,1578457513.474,0.89,0.0889,0.8,0.16,12
model-1578457242,1578457513.566,0.9,0.0835,0.81,0.1592,12
model-1578457242,1578457513.657,0.84,0.1148,0.78,0.1602,12
model-1578457242,1578457513.761,0.93,0.0715,0.77,0.1641,12
model-1578457242,1578457513.856,0.89,0.1014,0.77,0.1688,12
model-1578457242,1578457513.95,0.89,0.0852,0.74,0.1724,12
model-1578457242,1578457514.041,0.86,0.0928,0.76,0.1773,12
model-1578457242,1578457514.133,0.89,0.0866,0.75,0.1785,12
model-1578457242,1578457514.235,0.87,0.1037,0.77,0.1757,12
model-1578457242,1578457514.331,0.93,0.0739,0.78,0.1769,12
model-1578457242,1578457514.422,0.91,0.0575,0.77,0.178,12
model-1578457242,1578457514.515,0.87,0.0979,0.76,0.1795,12
model-1578457242,1578457514.606,0.92,0.0644,0.75,0.1817,12
model-1578457242,1578457514.704,0.93,0.0653,0.73,0.1856,12
model-1578457242,1578457514.796,0.84,0.1047,0.72,0.1926,12
model-1578457242,1578457514.9,0.84,0.1234,0.75,0.2053,12
model-1578457242,1578457514.991,0.87,0.1143,0.74,0.2155,12
model-1578457242,1578457515.084,0.86,0.1032,0.73,0.2179,12
model-1578457242,1578457515.177,0.91,0.0694,0.73,0.2163,12
model-1578457242,1578457515.274,0.88,0.0856,0.7,0.2038,12
model-1578457242,1578457515.366,0.9,0.0906,0.77,0.2002,12
model-1578457242,1578457515.459,0.96,0.0464,0.7,0.2244,12
model-1578457242,1578457515.549,0.94,0.0604,0.66,0.2452,12
model-1578457242,1578457515.641,0.85,0.1168,0.67,0.2462,12
model-1578457242,1578457515.739,0.9,0.0851,0.67,0.231,12
model-1578457242,1578457515.837,0.87,0.0869,0.72,0.2106,12
model-1578457242,1578457515.933,0.91,0.0792,0.76,0.203,12
model-1578457242,1578457516.026,0.91,0.0658,0.72,0.2097,12
model-1578457242,1578457516.116,0.91,0.0666,0.69,0.2211,12
model-1578457242,1578457516.22,0.9,0.0833,0.7,0.2292,12
model-1578457242,1578457516.314,0.91,0.0683,0.68,0.2323,12
model-1578457242,1578457516.408,0.92,0.0729,0.69,0.2273,12
model-1578457242,1578457516.504,0.89,0.0793,0.73,0.2186,12
model-1578457242,1578457516.597,0.83,0.1196,0.71,0.2086,12
model-1578457242,1578457516.693,0.82,0.1228,0.72,0.2076,12
model-1578457242,1578457516.786,0.92,0.0697,0.66,0.2213,12
model-1578457242,1578457516.881,0.94,0.0518,0.65,0.2433,12
model-1578457242,1578457516.973,0.86,0.1036,0.63,0.2604,12
model-1578457242,1578457517.063,0.84,0.1224,0.63,0.2622,12
model-1578457242,1578457517.155,0.88,0.0954,0.65,0.2473,12
model-1578457242,1578457517.252,0.87,0.0794,0.69,0.2231,12
model-1578457242,1578457517.35,0.87,0.0994,0.73,0.1982,12
model-1578457242,1578457517.442,0.92,0.0629,0.73,0.1851,12
model-1578457242,1578457517.536,0.94,0.0474,0.75,0.1812,12
model-1578457242,1578457517.625,0.88,0.093,0.74,0.182,12
model-1578457242,1578457517.731,0.86,0.0844,0.74,0.1815,12
model-1578457242,1578457517.824,0.88,0.0986,0.74,0.1817,12
model-1578457242,1578457517.93,0.9,0.0803,0.73,0.1828,12
model-1578457242,1578457518.024,0.96,0.0417,0.76,0.1889,12
model-1578457242,1578457518.128,0.86,0.0988,0.76,0.1929,12
model-1578457242,1578457518.221,0.9,0.085,0.74,0.1933,12
model-1578457242,1578457518.322,0.81,0.1029,0.74,0.1867,12
model-1578457242,1578457518.419,0.88,0.0924,0.74,0.1838,12
model-1578457242,1578457518.522,0.91,0.0801,0.73,0.1888,12
model-1578457242,1578457518.613,0.94,0.0671,0.73,0.1971,12
model-1578457242,1578457518.709,0.91,0.0656,0.71,0.2139,12
model-1578457242,1578457518.8,0.92,0.074,0.69,0.2236,12
model-1578457242,1578457518.894,0.86,0.1179,0.71,0.2182,12
model-1578457242,1578457518.984,0.87,0.1006,0.74,0.2078,12
model-1578457242,1578457519.075,0.86,0.1074,0.74,0.1986,12
model-1578457242,1578457519.168,0.93,0.0565,0.74,0.2015,12
model-1578457242,1578457519.259,0.91,0.0704,0.7,0.2164,12
model-1578457242,1578457519.352,0.88,0.0918,0.73,0.2254,12
model-1578457242,1578457519.446,0.83,0.1362,0.71,0.2261,12
model-1578457242,1578457519.536,0.86,0.118,0.71,0.2118,12
model-1578457242,1578457519.635,0.84,0.1182,0.73,0.196,12
model-1578457242,1578457519.725,0.93,0.0752,0.75,0.1866,12
model-1578457242,1578457519.817,0.91,0.0821,0.78,0.1853,12
model-1578457242,1578457519.924,0.89,0.0764,0.77,0.1892,12
model-1578457242,1578457520.016,0.9,0.0709,0.76,0.1924,12
model-1578457242,1578457520.107,0.89,0.0934,0.74,0.188,12
model-1578457242,1578457520.198,0.8,0.1342,0.78,0.1829,12
model-1578457242,1578457520.291,0.86,0.0958,0.72,0.1839,12
model-1578457242,1578457520.388,0.92,0.0616,0.76,0.1949,12
model-1578457242,1578457520.477,0.92,0.0611,0.72,0.2127,12
model-1578457242,1578457520.571,0.86,0.1185,0.7,0.2238,12
model-1578457242,1578457520.661,0.85,0.1217,0.71,0.2173,12
model-1578457242,1578457520.753,0.87,0.1011,0.75,0.195,12
model-1578457242,1578457520.845,0.86,0.0819,0.81,0.1855,12
model-1578457242,1578457520.938,0.81,0.1148,0.71,0.1934,12
model-1578457242,1578457521.029,0.89,0.0833,0.72,0.2045,12
model-1578457242,1578457521.138,0.89,0.0787,0.73,0.2132,12
model-1578457242,1578457521.236,0.87,0.0763,0.71,0.2183,12
model-1578457242,1578457521.33,0.89,0.07,0.71,0.2146,12
model-1578457242,1578457521.427,0.87,0.112,0.72,0.2079,12
model-1578457242,1578457521.529,0.86,0.0861,0.73,0.1988,12
model-1578457242,1578457521.618,0.89,0.0714,0.73,0.2031,12
model-1578457242,1578457521.718,0.94,0.061,0.74,0.2152,12
model-1578457242,1578457521.81,0.89,0.0945,0.7,0.2228,12
model-1578457242,1578457521.922,0.8,0.1245,0.73,0.2148,12
model-1578457242,1578457522.014,0.96,0.0435,0.73,0.2128,12
model-1578457242,1578457522.106,0.91,0.0853,0.7,0.2203,12
model-1578457242,1578457522.197,0.93,0.0514,0.71,0.2352,12
model-1578457242,1578457522.29,0.87,0.0959,0.71,0.2438,12
model-1578457242,1578457522.384,0.88,0.0998,0.71,0.242,12
model-1578457242,1578457522.476,0.81,0.1498,0.68,0.2335,12
model-1578457242,1578457522.575,0.89,0.0812,0.71,0.2236,12
model-1578457242,1578457522.687,0.9,0.0613,0.68,0.2135,12
model-1578457242,1578457522.78,0.92,0.0583,0.72,0.2109,12
model-1578457242,1578457522.874,0.94,0.0511,0.73,0.2129,12
model-1578457242,1578457522.966,0.89,0.1029,0.74,0.217,12
model-1578457242,1578457523.063,0.85,0.1197,0.74,0.2144,12
model-1578457242,1578457523.155,0.83,0.1487,0.73,0.2086,12
model-1578457242,1578457523.247,0.88,0.099,0.71,0.208,12
model-1578457242,1578457523.341,0.84,0.1015,0.69,0.2154,12
model-1578457242,1578457523.442,0.89,0.0872,0.66,0.2314,12
model-1578457242,1578457523.533,0.88,0.082,0.66,0.2365,12
model-1578457242,1578457523.624,0.83,0.1312,0.65,0.2272,12
model-1578457242,1578457523.715,0.89,0.0783,0.71,0.2123,12
model-1578457242,1578457523.808,0.88,0.0907,0.73,0.1986,12
model-1578457242,1578457523.906,0.89,0.076,0.76,0.1907,12
model-1578457242,1578457523.998,0.86,0.0997,0.76,0.1911,12
model-1578457242,1578457524.088,0.84,0.1057,0.75,0.1948,12
model-1578457242,1578457524.18,0.84,0.1114,0.72,0.1973,12
model-1578457242,1578457524.273,0.88,0.1087,0.74,0.1954,12
model-1578457242,1578457524.365,0.88,0.0909,0.73,0.1891,12
model-1578457242,1578457524.456,0.85,0.1164,0.75,0.1793,12
model-1578457242,1578457524.559,0.8,0.1325,0.73,0.175,12
model-1578457242,1578457524.657,0.87,0.0945,0.74,0.177,12
model-1578457242,1578457524.749,0.75,0.1605,0.73,0.1803,12
model-1578457242,1578457524.842,0.86,0.1092,0.72,0.182,12
model-1578457242,1578457524.95,0.85,0.0836,0.72,0.1803,12
model-1578457242,1578457525.06,0.88,0.0882,0.73,0.1787,12
model-1578457242,1578457525.155,0.92,0.0752,0.72,0.1819,12
model-1578457242,1578457525.25,0.82,0.1147,0.74,0.1847,12
model-1578457242,1578457525.35,0.93,0.0693,0.74,0.1865,12
model-1578457242,1578457525.448,0.86,0.1047,0.72,0.1886,12
model-1578457242,1578457525.551,0.87,0.0913,0.74,0.1912,12
model-1578457242,1578457525.643,0.92,0.0626,0.69,0.1996,12
model-1578457242,1578457525.738,0.82,0.1042,0.66,0.2165,12
model-1578457242,1578457525.835,0.88,0.0873,0.67,0.2317,12
model-1578457242,1578457525.929,0.81,0.1346,0.66,0.2353,12
model-1578457242,1578457526.031,0.83,0.1258,0.68,0.2305,12
model-1578457242,1578457526.13,0.96,0.05,0.69,0.2225,12
model-1578457242,1578457526.227,0.86,0.0941,0.68,0.2147,12
model-1578457242,1578457526.324,0.9,0.0799,0.73,0.2078,12
model-1578457242,1578457526.425,0.9,0.0989,0.71,0.2069,12
model-1578457242,1578457526.521,0.92,0.0612,0.72,0.2096,12
model-1578457242,1578457526.621,0.92,0.0496,0.72,0.2138,12
model-1578457242,1578457526.716,0.85,0.103,0.73,0.2146,12
model-1578457242,1578457526.808,0.89,0.0658,0.72,0.2149,12
model-1578457242,1578457526.904,0.84,0.1203,0.71,0.2122,12
model-1578457242,1578457526.996,0.91,0.0654,0.7,0.2108,12
model-1578457242,1578457527.092,0.89,0.0735,0.72,0.211,12
model-1578457242,1578457527.183,0.91,0.0623,0.7,0.2129,12
model-1578457242,1578457527.276,0.93,0.0674,0.72,0.2153,12
model-1578457242,1578457527.383,0.95,0.0383,0.72,0.2178,12
model-1578457242,1578457527.475,0.96,0.0474,0.7,0.221,12
model-1578457242,1578457527.567,0.89,0.0912,0.71,0.2241,12
model-1578457242,1578457527.658,0.88,0.0892,0.71,0.2266,12
model-1578457242,1578457527.749,0.89,0.0919,0.71,0.23,12
model-1578457242,1578457527.841,0.86,0.1006,0.68,0.2348,12
model-1578457242,1578457527.939,0.85,0.1015,0.67,0.2352,12
model-1578457242,1578457528.031,0.95,0.0424,0.7,0.2336,12
model-1578457242,1578457528.126,0.88,0.0818,0.69,0.2317,12
model-1578457242,1578457528.217,0.91,0.0711,0.68,0.2291,12
model-1578457242,1578457528.312,0.91,0.0732,0.68,0.2261,12
model-1578457242,1578457528.406,0.92,0.0642,0.69,0.2225,12
model-1578457242,1578457528.473,0.92,0.084,0.69,0.2201,12
model-1578457242,1578457528.567,0.86,0.1113,0.7,0.2177,13
model-1578457242,1578457528.657,0.95,0.0452,0.69,0.2171,13
model-1578457242,1578457528.749,0.96,0.0431,0.69,0.2177,13
model-1578457242,1578457528.84,0.9,0.0767,0.69,0.2176,13
model-1578457242,1578457528.933,0.88,0.0672,0.72,0.2165,13
model-1578457242,1578457529.024,0.91,0.0756,0.73,0.2134,13
model-1578457242,1578457529.116,0.93,0.0698,0.73,0.2108,13
model-1578457242,1578457529.208,0.91,0.081,0.75,0.2089,13
model-1578457242,1578457529.3,0.91,0.0739,0.76,0.2062,13
model-1578457242,1578457529.397,0.9,0.0836,0.75,0.203,13
model-1578457242,1578457529.49,0.88,0.0919,0.72,0.2004,13
model-1578457242,1578457529.582,0.89,0.086,0.7,0.1956,13
model-1578457242,1578457529.673,0.9,0.0697,0.73,0.1887,13
model-1578457242,1578457529.766,0.91,0.072,0.75,0.1838,13
model-1578457242,1578457529.858,0.9,0.0678,0.73,0.1813,13
model-1578457242,1578457529.952,0.89,0.0902,0.74,0.1857,13
model-1578457242,1578457530.044,0.87,0.0984,0.73,0.2004,13
model-1578457242,1578457530.135,0.9,0.0821,0.73,0.218,13
model-1578457242,1578457530.234,0.87,0.1177,0.72,0.223,13
model-1578457242,1578457530.335,0.9,0.0834,0.72,0.2104,13
model-1578457242,1578457530.426,0.86,0.1084,0.75,0.1864,13
model-1578457242,1578457530.52,0.91,0.0748,0.75,0.1725,13
model-1578457242,1578457530.62,0.92,0.0561,0.73,0.1831,13
model-1578457242,1578457530.71,0.85,0.1041,0.69,0.2073,13
model-1578457242,1578457530.803,0.9,0.0826,0.69,0.212,13
model-1578457242,1578457530.895,0.91,0.068,0.71,0.205,13
model-1578457242,1578457530.993,0.91,0.0732,0.7,0.1917,13
model-1578457242,1578457531.084,0.91,0.0765,0.76,0.1862,13
model-1578457242,1578457531.176,0.95,0.0583,0.74,0.1872,13
model-1578457242,1578457531.268,0.92,0.0729,0.74,0.1906,13
model-1578457242,1578457531.361,0.92,0.0582,0.76,0.1933,13
model-1578457242,1578457531.452,0.93,0.0554,0.76,0.1925,13
model-1578457242,1578457531.544,0.93,0.0641,0.73,0.1901,13
model-1578457242,1578457531.636,0.9,0.0737,0.72,0.1916,13
model-1578457242,1578457531.733,0.84,0.0973,0.73,0.1982,13
model-1578457242,1578457531.824,0.91,0.0766,0.73,0.2085,13
model-1578457242,1578457531.925,0.88,0.0888,0.71,0.2196,13
model-1578457242,1578457532.016,0.86,0.1064,0.7,0.2257,13
model-1578457242,1578457532.108,0.88,0.1049,0.67,0.2221,13
model-1578457242,1578457532.2,0.85,0.0993,0.69,0.2149,13
model-1578457242,1578457532.295,0.87,0.0812,0.69,0.2135,13
model-1578457242,1578457532.389,0.89,0.0911,0.69,0.2167,13
model-1578457242,1578457532.48,0.87,0.103,0.69,0.2203,13
model-1578457242,1578457532.572,0.87,0.1035,0.69,0.2173,13
model-1578457242,1578457532.665,0.9,0.0883,0.71,0.2128,13
model-1578457242,1578457532.757,0.84,0.1049,0.73,0.2075,13
model-1578457242,1578457532.85,0.85,0.1244,0.73,0.2054,13
model-1578457242,1578457532.943,0.83,0.1184,0.71,0.21,13
model-1578457242,1578457533.035,0.86,0.0968,0.68,0.2137,13
model-1578457242,1578457533.126,0.82,0.1151,0.69,0.2078,13
model-1578457242,1578457533.22,0.9,0.0891,0.72,0.1947,13
model-1578457242,1578457533.319,0.92,0.0641,0.74,0.1826,13
model-1578457242,1578457533.416,0.94,0.0595,0.74,0.1753,13
model-1578457242,1578457533.513,0.97,0.043,0.77,0.1733,13
model-1578457242,1578457533.604,0.88,0.0968,0.77,0.1782,13
model-1578457242,1578457533.699,0.92,0.0717,0.78,0.1805,13
model-1578457242,1578457533.791,0.88,0.0852,0.76,0.181,13
model-1578457242,1578457533.888,0.9,0.0774,0.75,0.1793,13
model-1578457242,1578457533.98,0.93,0.0737,0.76,0.1786,13
model-1578457242,1578457534.072,0.9,0.0697,0.75,0.1789,13
model-1578457242,1578457534.165,0.97,0.0273,0.75,0.1813,13
model-1578457242,1578457534.256,0.9,0.0733,0.75,0.1833,13
model-1578457242,1578457534.35,0.89,0.0795,0.74,0.1846,13
model-1578457242,1578457534.442,0.92,0.0627,0.75,0.1838,13
model-1578457242,1578457534.542,0.89,0.0925,0.76,0.1805,13
model-1578457242,1578457534.632,0.91,0.0631,0.78,0.1782,13
model-1578457242,1578457534.727,0.89,0.0861,0.77,0.177,13
model-1578457242,1578457534.818,0.93,0.0634,0.77,0.1785,13
model-1578457242,1578457534.918,0.9,0.0865,0.76,0.1803,13
model-1578457242,1578457535.01,0.9,0.0689,0.77,0.1829,13
model-1578457242,1578457535.106,0.86,0.1029,0.76,0.1835,13
model-1578457242,1578457535.202,0.91,0.083,0.77,0.1843,13
model-1578457242,1578457535.294,0.9,0.0757,0.73,0.1849,13
model-1578457242,1578457535.396,0.89,0.0892,0.74,0.1847,13
model-1578457242,1578457535.49,0.91,0.0798,0.77,0.1846,13
model-1578457242,1578457535.58,0.89,0.0882,0.74,0.1873,13
model-1578457242,1578457535.672,0.93,0.0429,0.74,0.1909,13
model-1578457242,1578457535.762,0.91,0.0769,0.75,0.1947,13
model-1578457242,1578457535.854,0.92,0.0696,0.75,0.1972,13
model-1578457242,1578457535.946,0.93,0.0605,0.74,0.2005,13
model-1578457242,1578457536.039,0.87,0.0992,0.74,0.2061,13
model-1578457242,1578457536.129,0.88,0.1037,0.7,0.2192,13
model-1578457242,1578457536.223,0.91,0.0812,0.66,0.2311,13
model-1578457242,1578457536.316,0.89,0.0867,0.66,0.2421,13
model-1578457242,1578457536.416,0.89,0.0837,0.68,0.2481,13
model-1578457242,1578457536.507,0.9,0.084,0.66,0.2437,13
model-1578457242,1578457536.604,0.86,0.1027,0.66,0.2347,13
